"entidad";"jurisdiccion";"municipio";"localidad";"consultorios";"camas_censables";"camas_no_censables";"mdc_gral_esp_odon";"per_medico_en_adiestramiento";"medicos_en_otras_act";"per_de_enfermeria_en_contacto_c_paciente";"per_de_enfermerica_en_otras_labores";"otro_per_prof";"per_tec";"otro_per"
"CIUDAD DE MEXICO";"MAGDALENA CONTRERAS";"LA MAGDALENA CONTRERAS";"LA MAGDALENA CONTRERAS";1;0;0;4;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";1;0;0;4;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"XOCHIMILCO";"XOCHIMILCO";"XOCHIMILCO";1;0;0;4;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"MILPA ALTA";"MILPA ALTA";"SAN ANTONIO TECOMITL";1;0;0;5;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"MIGUEL HIDALGO";"MIGUEL HIDALGO";"MIGUEL HIDALGO";1;0;0;6;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"BENITO JUAREZ";"BENITO JUAREZ";"BENITO JUAREZ";1;0;0;7;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";1;0;0;12;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";1;0;0;5;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";1;0;0;2;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"TLALPAN";"TLALPAN";"SAN MIGUEL TOPILEJO";1;0;0;1;0;0;1;0;1;0;0
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";1;0;0;1;0;0;1;0;1;0;0
"CIUDAD DE MEXICO";"CUAJIMALPA";"CUAJIMALPA DE MORELOS";"CUAJIMALPA DE MORELOS";1;0;0;1;0;0;2;0;0;0;1
"CIUDAD DE MEXICO";"TLAHUAC";"TLAHUAC";"TLAHUAC";1;0;0;1;0;0;1;0;0;1;0
"CIUDAD DE MEXICO";"ALVARO OBREGON";"ALVARO OBREGON";"ALVARO OBREGON";2;0;0;0;0;0;0;0;2;0;0
"CIUDAD DE MEXICO";"ALVARO OBREGON";"ALVARO OBREGON";"ALVARO OBREGON";4;0;0;1;0;0;0;0;8;1;2
"CIUDAD DE MEXICO";"AZCAPOTZALCO";"AZCAPOTZALCO";"AZCAPOTZALCO";5;0;0;0;0;0;0;0;2;0;0
"CIUDAD DE MEXICO";"AZCAPOTZALCO";"AZCAPOTZALCO";"AZCAPOTZALCO";2;0;0;0;0;1;0;0;7;0;1
"CIUDAD DE MEXICO";"BENITO JUAREZ";"BENITO JUAREZ";"BENITO JUAREZ";2;0;0;0;0;0;0;0;5;0;5
"CIUDAD DE MEXICO";"COYOACAN";"COYOACAN";"COYOACAN";4;0;0;1;0;0;0;0;2;0;0
"CIUDAD DE MEXICO";"COYOACAN";"COYOACAN";"COYOACAN";2;0;0;0;0;0;0;0;5;2;1
"CIUDAD DE MEXICO";"CUAJIMALPA";"CUAJIMALPA DE MORELOS";"CUAJIMALPA DE MORELOS";2;0;0;0;0;0;0;0;6;1;1
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";7;0;0;1;0;0;0;0;6;3;3
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";2;0;0;0;0;0;0;0;6;0;3
"CIUDAD DE MEXICO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";4;0;0;0;0;0;0;0;8;0;0
"CIUDAD DE MEXICO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";5;0;0;2;0;0;0;0;7;0;0
"CIUDAD DE MEXICO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";4;0;0;0;0;1;0;0;7;1;0
"CIUDAD DE MEXICO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";4;0;0;0;0;1;0;0;7;4;0
"CIUDAD DE MEXICO";"IZTACALCO";"IZTACALCO";"IZTACALCO";2;0;0;1;0;0;0;0;8;2;1
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";3;0;0;0;0;0;0;0;7;0;0
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";2;0;0;0;0;0;0;0;6;1;1
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";4;0;0;1;0;0;0;0;8;0;1
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";3;0;0;0;0;0;0;0;7;0;0
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";3;0;0;0;0;0;0;0;4;3;1
"CIUDAD DE MEXICO";"MAGDALENA CONTRERAS";"LA MAGDALENA CONTRERAS";"LA MAGDALENA CONTRERAS";0;0;0;0;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"MAGDALENA CONTRERAS";"LA MAGDALENA CONTRERAS";"LA MAGDALENA CONTRERAS";2;0;0;0;0;0;0;0;4;0;0
"CIUDAD DE MEXICO";"MIGUEL HIDALGO";"MIGUEL HIDALGO";"MIGUEL HIDALGO";3;0;0;1;0;0;0;0;5;0;3
"CIUDAD DE MEXICO";"MILPA ALTA";"MILPA ALTA";"SAN ANTONIO TECOMITL";2;0;0;0;0;0;0;0;7;0;0
"CIUDAD DE MEXICO";"TLAHUAC";"TLAHUAC";"TLAHUAC";2;0;0;0;0;0;0;0;4;1;0
"CIUDAD DE MEXICO";"TLAHUAC";"TLAHUAC";"TLAHUAC";2;0;0;0;0;0;0;0;6;0;0
"CIUDAD DE MEXICO";"TLALPAN";"TLALPAN";"TLALPAN";3;0;0;0;0;0;0;0;3;0;0
"CIUDAD DE MEXICO";"TLALPAN";"TLALPAN";"TLALPAN";4;0;0;0;0;0;0;0;5;0;1
"CIUDAD DE MEXICO";"VENUSTIANO CARRANZA";"VENUSTIANO CARRANZA";"VENUSTIANO CARRANZA";3;0;0;0;0;0;0;0;2;2;0
"CIUDAD DE MEXICO";"VENUSTIANO CARRANZA";"VENUSTIANO CARRANZA";"VENUSTIANO CARRANZA";3;0;0;0;0;0;0;0;2;1;0
"CIUDAD DE MEXICO";"XOCHIMILCO";"XOCHIMILCO";"XOCHIMILCO";2;0;0;0;0;0;0;0;7;0;0
"CIUDAD DE MEXICO";"XOCHIMILCO";"XOCHIMILCO";"XOCHIMILCO";2;0;0;0;0;0;0;0;6;0;0
"CIUDAD DE MEXICO";"MIGUEL HIDALGO";"MIGUEL HIDALGO";"MIGUEL HIDALGO";3;0;0;1;0;0;1;0;3;0;1
"CIUDAD DE MEXICO";"VENUSTIANO CARRANZA";"VENUSTIANO CARRANZA";"VENUSTIANO CARRANZA";3;0;0;1;0;0;1;0;2;0;1
"CIUDAD DE MEXICO";"TLALPAN";"TLALPAN";"TLALPAN";3;0;0;1;0;0;1;0;2;0;1
"CIUDAD DE MEXICO";"XOCHIMILCO";"XOCHIMILCO";"XOCHIMILCO";4;0;0;1;0;0;1;0;2;0;1
"CIUDAD DE MEXICO";"TLAHUAC";"TLAHUAC";"TLAHUAC";3;0;0;1;0;0;1;0;2;1;1
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";3;0;0;2;0;0;1;0;3;0;1
"CIUDAD DE MEXICO";"ALVARO OBREGON";"ALVARO OBREGON";"ALVARO OBREGON";3;0;0;1;0;0;1;0;3;0;2
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";2;0;0;15;0;0;14;0;2;2;2
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";5;0;0;14;0;0;9;0;2;0;9
"CIUDAD DE MEXICO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";"GUSTAVO A. MADERO";1;0;0;6;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";1;0;0;2;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";1;0;0;9;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";1;0;0;2;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"COYOACAN";"COYOACAN";"COYOACAN";1;0;0;5;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CUAUHTEMOC";"CUAUHTEMOC";"CUAUHTEMOC";8;0;0;0;0;0;0;0;0;0;1
"CIUDAD DE MEXICO";"BENITO JUAREZ";"BENITO JUAREZ";"BENITO JUAREZ";1;0;0;1;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"XOCHIMILCO";"XOCHIMILCO";"XOCHIMILCO";11;0;0;13;3;3;23;5;11;1;12
"CIUDAD DE MEXICO";"ALVARO OBREGON";"ALVARO OBREGON";"ALVARO OBREGON";2;0;0;1;0;0;1;1;0;1;1
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";8;0;0;12;6;3;30;1;5;7;11
"CIUDAD DE MEXICO";"ALVARO OBREGON";"ALVARO OBREGON";"ALVARO OBREGON";5;0;0;6;0;0;3;0;2;1;6
"CIUDAD DE MEXICO";"COYOACAN";"COYOACAN";"COYOACAN";0;0;0;0;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"TLALPAN";"TLALPAN";"TLALPAN";0;0;0;6;1;0;4;0;1;1;3
"CIUDAD DE MEXICO";"TLAHUAC";"TLAHUAC";"TLAHUAC";7;0;0;0;0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";4;0;0;7;0;1;7;1;1;1;6
"CIUDAD DE MEXICO";"IZTAPALAPA";"IZTAPALAPA";"IZTAPALAPA";7;0;0;12;1;5;29;3;6;7;17
"DURANGO";"SANTIAGO PAPASQUIARO";"CANATLAN";"NICOLAS BRAVO";1;0;0;1;1;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"SANTIAGO PAPASQUIARO";"LA PLAZUELA";2;0;1;1;0;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"CANATLAN";"SAN DIEGO DE ALCALA";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"CANELAS";"CANELAS";2;0;0;3;0;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"CANELAS";"EL OJITO DE CAMELLONES";2;0;0;1;0;0;0;0;0;0;1
"DURANGO";"SANTIAGO PAPASQUIARO";"CANELAS";"VASCOGIL";1;0;0;0;0;0;0;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"CANELAS";"LA TEMBLADORA";0;0;0;1;0;0;0;0;0;1;0
"DURANGO";"RODEO";"CONETO DE COMONFORT";"CONETO DE COMONFORT";1;0;0;2;1;0;1;0;0;0;0
"DURANGO";"RODEO";"CONETO DE COMONFORT";"NOGALES";1;0;2;1;1;0;1;0;0;1;0
"DURANGO";"GOMEZ PALACIO";"CUENCAME";"CUENCAME DE CENICEROS";1;0;0;2;3;0;6;0;0;2;8
"DURANGO";"GOMEZ PALACIO";"CUENCAME";"IGNACIO LOPEZ RAYON";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"CUENCAME";"PEDRO VELEZ";1;0;0;0;0;0;0;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"CUENCAME";"RAMON CORONA";1;0;0;2;1;0;2;0;0;0;3
"DURANGO";"GOMEZ PALACIO";"CUENCAME";"LA ROCA";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"CUENCAME";"LA VIRGEN";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;2;2;0;2;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;3;1;0;1;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";1;0;0;1;1;0;3;0;2;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";1;0;0;1;1;0;2;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;5;2;0;3;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";1;0;0;2;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;3;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";3;0;0;3;1;0;2;0;0;1;2
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";1;0;0;1;2;0;1;0;1;1;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;1;1;0;2;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";1;0;0;1;1;0;1;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;1;1;0;1;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";2;0;0;3;1;0;2;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";1;0;0;3;1;0;1;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"VICTORIA DE DURANGO";13;0;0;33;14;6;46;1;11;9;54
"DURANGO";"DURANGO";"DURANGO";"DOLORES HIDALGO";2;0;0;1;2;0;1;0;0;1;1
"DURANGO";"DURANGO";"DURANGO";"GENERAL MAXIMO GARCIA (EL PINO)";1;0;0;1;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"HEROE DE NACOZARI";2;0;0;1;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"COLONIA HIDALGO";3;0;0;3;1;0;2;0;1;0;0
"DURANGO";"DURANGO";"DURANGO";"INDEPENDENCIA Y LIBERTAD";2;0;0;1;1;0;1;0;0;1;0
"DURANGO";"DURANGO";"DURANGO";"LLANO GRANDE";2;0;1;0;1;0;2;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"EL NAYAR";2;0;0;1;1;0;1;0;1;1;1
"DURANGO";"DURANGO";"DURANGO";"OTINAPA";2;0;1;1;2;0;1;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"PILAR DE ZARAGOZA";1;0;0;1;1;0;1;0;0;0;1
"DURANGO";"DURANGO";"DURANGO";"PRAXEDIS G. GUERRERO VIEJO";1;0;0;1;1;0;1;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"JOSE MARIA PINO SUAREZ";2;0;0;1;1;0;2;0;0;0;0
"DURANGO";"DURANGO";"DURANGO";"LA FERRERIA (CUATRO DE OCTUBRE)";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GENERAL SIMON BOLIVAR";"IGNACIO ZARAGOZA";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";2;0;0;1;1;0;0;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";2;0;0;2;0;0;3;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";2;0;0;2;1;0;3;0;0;1;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";1;0;0;1;1;0;2;0;0;1;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";1;0;0;1;1;0;2;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";1;0;0;2;1;0;2;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"GOMEZ PALACIO";13;0;0;20;8;4;51;3;12;9;36
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"BRITTINGHAM";1;0;0;2;0;0;6;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"CALIFORNIA";1;0;0;1;1;0;2;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"VILLA GREGORIO GARCIA";3;0;0;0;2;0;6;0;0;0;1
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"PASTOR ROUAIX";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"LA POPULAR";1;0;0;1;0;0;2;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"SAN FELIPE";1;0;0;1;1;0;3;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"GOMEZ PALACIO";"SANTA CRUZ LUJAN";1;0;0;2;0;0;4;0;0;0;0
"DURANGO";"DURANGO";"GUADALUPE VICTORIA";"FELIPE CARRILLO PUERTO (TARABILLAS)";1;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"GUADALUPE VICTORIA";"GENERAL CALIXTO CONTRERAS (COLORADA)";1;0;0;1;1;0;2;0;0;0;0
"DURANGO";"DURANGO";"GUADALUPE VICTORIA";"IGNACIO ALLENDE";1;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"GUADALUPE VICTORIA";"IGNACIO RAMIREZ";1;0;0;1;0;0;2;0;0;0;1
"DURANGO";"SANTIAGO PAPASQUIARO";"GUANACEVI";"GUANACEVI";2;0;0;2;0;0;2;0;0;1;2
"DURANGO";"SANTIAGO PAPASQUIARO";"GUANACEVI";"ARROYO DE LAJAS (LAJAS)";0;0;0;1;0;0;1;0;0;1;0
"DURANGO";"RODEO";"HIDALGO";"VILLA HIDALGO";2;0;0;2;0;0;1;0;0;0;0
"DURANGO";"RODEO";"HIDALGO";"REVOLUCION (LAS VIBORAS)";1;0;0;1;1;0;1;0;0;0;2
"DURANGO";"RODEO";"HIDALGO";"SAN FERMIN";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"RODEO";"HIDALGO";"LA ESPERANZA";1;0;0;0;1;0;2;0;0;0;0
"DURANGO";"RODEO";"INDE";"INDE";3;0;0;2;1;0;2;0;1;1;1
"DURANGO";"RODEO";"INDE";"LAS DELICIAS";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"RODEO";"INDE";"EL PALMITO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"LERDO";1;0;0;0;1;0;3;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"LERDO";2;0;0;4;1;0;5;0;0;1;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"LERDO";7;0;0;9;6;3;21;1;5;10;14
"DURANGO";"GOMEZ PALACIO";"LERDO";"LOS ANGELES";1;0;0;0;1;0;2;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"CARLOS REAL (SAN CARLOS)";2;0;0;2;1;0;3;0;0;0;1
"DURANGO";"GOMEZ PALACIO";"LERDO";"LEON GUZMAN";1;0;0;1;1;0;3;0;0;0;2
"DURANGO";"GOMEZ PALACIO";"LERDO";"JUAN E. GARCIA";2;0;0;2;1;0;3;0;0;0;2
"DURANGO";"GOMEZ PALACIO";"LERDO";"LA LOMA";1;0;0;2;0;0;2;0;0;0;1
"DURANGO";"GOMEZ PALACIO";"LERDO";"LA LUZ";1;0;0;1;0;0;2;0;0;0;1
"DURANGO";"GOMEZ PALACIO";"LERDO";"NAZARENO";2;0;0;3;1;0;4;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"NUEVO GRASEROS";1;0;0;1;0;0;2;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"EJIDO 21 DE MARZO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"LERDO";"CIUDAD JUAREZ";2;0;0;1;2;0;4;0;0;0;1
"DURANGO";"GOMEZ PALACIO";"MAPIMI";"BERMEJILLO";2;0;0;2;1;0;4;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"MAPIMI";"CEBALLOS";1;0;0;2;1;0;4;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"MAPIMI";"JARALITO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"MEZQUITAL";"SAN FRANCISCO DEL MEZQUITAL";0;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"MEZQUITAL";"YONORA";2;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"MEZQUITAL";"HUAZAMOTA";0;0;0;0;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";2;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";0;0;0;0;0;0;0;0;0;1;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";0;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";0;0;0;0;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";0;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";0;0;0;0;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"MEZQUITAL";"SANTA MARIA DE OCOTAN";0;0;0;0;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"MEZQUITAL";"MESA DE LA CEBOLLETA";2;0;0;0;0;0;0;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"NAZAS";"DOLORES HIDALGO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"NAZAS";"PASO NACIONAL";1;0;0;1;1;0;2;0;0;1;0
"DURANGO";"GOMEZ PALACIO";"NAZAS";"LA PERLA";1;0;0;0;1;0;0;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"NAZAS";"GENERAL LAZARO CARDENAS (PUEBLO NUEVO)";1;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"NOMBRE DE DIOS";"NOMBRE DE DIOS";4;0;0;5;2;1;5;1;0;3;6
"DURANGO";"DURANGO";"NOMBRE DE DIOS";"GABRIEL HERNANDEZ (MANCINAS)";1;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"NOMBRE DE DIOS";"SAN JOSE DE LA PARRILLA (LA PARRILLA)";1;0;0;1;2;0;3;0;0;0;1
"DURANGO";"DURANGO";"NOMBRE DE DIOS";"TUITAN (SAN JOSE DE TUITAN)";1;0;0;1;1;0;1;0;0;0;1
"DURANGO";"RODEO";"OCAMPO";"VILLA OCAMPO";2;0;0;2;0;0;1;0;0;0;0
"DURANGO";"RODEO";"OCAMPO";"VILLA ORESTES PEREYRA (ROSARIO)";1;0;0;0;0;0;1;0;0;0;0
"DURANGO";"RODEO";"EL ORO";"SANTA MARIA DEL ORO";4;0;0;2;0;0;3;1;0;0;6
"DURANGO";"RODEO";"EL ORO";"GENERAL ESCOBEDO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"RODEO";"EL ORO";"SAN JOSE DE RAMOS (RAMOS)";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"OTAEZ";"OTAEZ";3;0;0;2;0;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"OTAEZ";"CAMPANILLAS";0;0;0;0;0;0;1;0;0;0;0
"DURANGO";"SANTIAGO PAPASQUIARO";"OTAEZ";"SAN JOSE DE LA CRUZ";0;0;0;1;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"PANUCO DE CORONADO";"PANUCO DE CORONADO";1;0;0;1;0;0;1;0;0;0;1
"DURANGO";"DURANGO";"POANAS";"LA JOYA";1;0;0;1;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"LA CIUDAD";2;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"MESA DE SAN PEDRO";1;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"MESA DE SAN PEDRO";0;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"PUEBLO NUEVO (PUEBLO DE CAÑA)";2;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"PUEBLO NUEVO (PUEBLO DE CAÑA)";0;0;0;1;0;0;1;0;0;1;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"PUEBLO NUEVO (PUEBLO DE CAÑA)";0;0;0;1;0;0;0;0;0;1;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"SAN MANUEL";2;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"LA ESCONDIDA [DE LA MESA DE SAN PEDRO]";2;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"BALONTITA";1;0;0;0;0;0;0;0;0;0;0
"DURANGO";"RODEO";"RODEO";"RODEO";4;0;1;3;3;1;5;0;4;5;1
"DURANGO";"RODEO";"RODEO";"ABASOLO";2;0;0;1;1;0;2;0;0;0;0
"DURANGO";"RODEO";"SAN BERNARDO";"SAN BERNARDO";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"RODEO";"SAN BERNARDO";"PROVIDENCIA";1;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"SAN DIMAS";"TAYOLTITA";3;0;0;2;0;0;4;0;0;0;0
"DURANGO";"DURANGO";"SAN DIMAS";"EL CHICURAL";2;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"SAN DIMAS";"SAN MIGUEL DE CRUCES";2;0;0;1;0;0;2;0;0;0;0
"DURANGO";"DURANGO";"SAN DIMAS";"TAMBORES DE ABAJO (LAS VEGAS)";2;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"SAN DIMAS";"SAN ANTONIO DE LAS TRUCHAS";2;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"SAN DIMAS";"YAMORIBA";2;0;0;0;0;0;0;0;0;0;0
"DURANGO";"DURANGO";"TAMAZULA";"EL CAJON";2;0;0;1;0;0;1;0;0;0;0
"DURANGO";"DURANGO";"PUEBLO NUEVO";"SAN FRANCISCO";2;0;0;0;0;0;0;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"SAN JUAN DE GUADALUPE";"SAN JUAN DE GUADALUPE";0;0;0;1;0;0;1;0;0;0;0
"DURANGO";"GOMEZ PALACIO";"SAN JUAN DE GUADALUPE";"SAN JUAN DE GUADALUPE";1;0;0;2;0;0;3;0;0;0;2
